molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL5181293,C=CC(=O)N1CC2(CCN(c3nc(SC4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,634.225,6.465220000000007,1.0,7.0,6.026872146400302
CHEMBL5187482,C=CC(=O)N1CC2(CCN(c3nc(N(C)C4CCN(CC)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,intermediate,631.2,5.809320000000006,1.0,7.0,5.494850021680094
CHEMBL5193630,CCN1CCC(Oc2nc(N3CCC4(CC3)CN(C(=O)/C=C/CN3CCOCC3)C4)c3cc(Cl)c(-c4c(C)ccc5[nH]ncc45)c(F)c3n2)CC1,inactive,717.29,5.454320000000005,1.0,9.0,5.0
CHEMBL5181467,C=CC(=O)N1CC2(CCN(c3nc(OCC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,618.157,5.609420000000006,1.0,7.0,6.886056647693163
CHEMBL5191000,C=CC(=O)N1CC2(CCN(c3nc(OCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,578.092,4.829220000000005,1.0,7.0,6.468521082957745
CHEMBL5186010,C=CC(=O)N1CC2(CCN(c3nc(OCCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,592.119,5.219320000000005,1.0,7.0,6.585026652029182
CHEMBL5196761,C=CC(=O)N1CC2(CCN(c3nc(OC4(CN(C)C)CCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,618.157,5.7519200000000055,1.0,7.0,6.113509274827518
CHEMBL5206689,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCCCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,632.1840000000001,6.1436200000000065,1.0,7.0,6.431798275933005
CHEMBL5177793,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,active,634.1560000000001,4.989920000000004,1.0,8.0,6.187086643357144
CHEMBL5202742,C=CC(=O)N1CC2(CCN(c3nc(OC4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,intermediate,591.087,5.446620000000006,1.0,7.0,5.6777807052660805
CHEMBL5201714,CC1CCN(C[C@@H]2NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@@H](CNCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC2=O)CC1,active,1919.2990000000011,-5.0418899999999685,27.0,23.0,6.096910013008056
CHEMBL5176868,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,active,555.5890000000002,5.118020000000006,1.0,9.0,7.0
CHEMBL5207895,C=Cc1ncc2n1CCN(c1nc(=O)n(CC3CC3)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,active,476.4870000000002,3.7120000000000024,1.0,8.0,7.0
CHEMBL5195479,C=Cc1ncc2n1CCN(c1nc(=O)n(C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,active,464.47600000000017,3.882900000000003,1.0,8.0,7.0
CHEMBL5199804,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,585.0830000000001,6.280800000000006,1.0,8.0,7.0
CHEMBL5183279,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(O)cccc4F)c(Cl)cc13)C2,active,553.013,5.2667000000000055,1.0,8.0,7.0
CHEMBL5177011,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,active,573.0760000000001,5.6067200000000055,1.0,8.0,7.0
CHEMBL5208345,C=Cc1ncc2n1CCN(c1nc(OCCN(C)C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,559.0450000000001,5.748200000000007,1.0,8.0,7.0
CHEMBL5183045,C=Cc1ncc2n1CCN(c1nc(OC3CCN(C)CC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,585.0830000000002,6.280800000000006,1.0,8.0,7.0
CHEMBL5175034,C=Cc1ncc2n1CCN(c1nc(OCCN3CCOCC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,601.0820000000001,5.518800000000006,1.0,9.0,7.0
CHEMBL5186009,C=Cc1ncc2n1CCN(c1nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,585.0830000000001,6.280800000000006,1.0,8.0,7.0
CHEMBL5178985,C=Cc1ncc2n1CCN(c1nc(OC3CCCN(C)C3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,active,585.0830000000001,6.280800000000006,1.0,8.0,7.0
CHEMBL5199232,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C(C)C)cccc3C(C)C)c3nc(-c4cc(O)cc5ccccc45)c(Cl)cc32)C1,active,641.1430000000001,6.709900000000006,1.0,7.0,7.0
CHEMBL5185658,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc32)C1,active,566.0080000000002,4.5702200000000035,0.0,7.0,7.0
CHEMBL5186744,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(N)cccc4F)c(Cl)cc32)C1,active,581.0230000000001,4.152420000000002,1.0,8.0,7.0
CHEMBL5176944,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(F)ccc(F)c4O)c(Cl)cc32)C1,active,599.9970000000001,4.414920000000004,1.0,8.0,7.0
CHEMBL5196173,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4cccc(Cl)c4Cl)c(Cl)cc32)C1,active,616.9080000000001,5.737920000000004,0.0,7.0,7.0
CHEMBL5195055,C=CC(=O)N1CC(F)(Cn2c(=O)c(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(Cl)ccc5c4OCO5)c(Cl)cc32)C1,active,626.4720000000001,4.813220000000004,0.0,9.0,7.0
CHEMBL5189659,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,1936.3050000000012,-6.664119999999951,30.0,26.0,7.267606240177032
CHEMBL5197233,CCC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,inactive,1922.2780000000012,-6.910119999999949,30.0,26.0,4.9542859410591324
CHEMBL5208805,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1962.3430000000005,-6.1299199999999505,30.0,26.0,4.9542859410591324
CHEMBL5182373,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1950.332,-6.274019999999953,30.0,26.0,4.9542859410591324
CHEMBL5176360,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,intermediate,1934.3330000000012,-5.979619999999947,29.0,25.0,5.857923538926715
CHEMBL5176608,CCC[C@@H]1NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,inactive,1920.3060000000012,-6.2256199999999495,29.0,25.0,4.9542859410591324
CHEMBL5193476,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1960.3710000000005,-5.445419999999947,29.0,25.0,4.9542859410591324
CHEMBL5185206,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1948.3600000000001,-5.58951999999995,29.0,25.0,4.9542859410591324
CHEMBL5169881,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,1996.4040000000011,-4.70271999999995,29.0,25.0,8.154901959985743
CHEMBL5193586,CCC[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,1982.3770000000013,-4.94871999999995,29.0,25.0,6.218963061378868
CHEMBL5197029,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(N)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC1=O,inactive,2024.4140000000004,-4.037019999999954,30.0,25.0,4.9542859410591324
CHEMBL5204357,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,2010.431,-4.31261999999995,29.0,25.0,4.9542859410591324
CHEMBL5173458,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,1926.3540000000012,-5.642019999999938,29.0,25.0,6.79317412396815
CHEMBL5186176,CCC[C@@H]1NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,inactive,1912.327000000001,-5.8880199999999405,29.0,25.0,4.9542859410591324
CHEMBL5177503,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC2CCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1952.3920000000007,-5.1078199999999425,29.0,25.0,4.9542859410591324
CHEMBL5195672,CC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C1=O,inactive,1940.3810000000003,-5.251919999999944,29.0,25.0,4.9542859410591324
CHEMBL5195518,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(c2ccccc2)c2ccccc2)NC(=O)[C@H](CO)NC1=O,active,1996.4040000000011,-4.7803199999999455,29.0,25.0,6.600326278518962
CHEMBL5192424,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2cc(F)c(F)c(F)c2)NC(=O)[C@H](CO)NC1=O,active,1974.2760000000012,-5.95241999999995,29.0,25.0,6.714442690992226
CHEMBL5204425,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CO)NC1=O,intermediate,1926.3540000000014,-5.642019999999941,29.0,25.0,5.831502516476967
CHEMBL5171355,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(c2ccccc2)c2ccccc2)NC(=O)[C@H](CCN)NC1=O,inactive,2009.4470000000013,-4.423819999999944,29.0,25.0,4.9542859410591324
CHEMBL5171019,CCCC[C@@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,inactive,1962.3870000000006,-4.466219999999948,29.0,25.0,4.9542859410591324
CHEMBL5206119,CCCC[C@@H]1NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC2CCCCC2)NC1=O,inactive,1952.4360000000008,-3.4441199999999412,28.0,24.0,4.9542859410591324
CHEMBL5181204,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2cscn2)NC1=O,intermediate,2003.4210000000012,-4.957219999999957,29.0,27.0,5.644165504115064
CHEMBL5202925,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2cc(F)c(F)c(F)c2)NC(=O)[C@H](Cc2cscn2)NC1=O,inactive,2041.3920000000012,-4.245519999999958,28.0,26.0,4.9542859410591324
CHEMBL5206709,CC[C@H](C)[C@@H]1NC(=O)[C@@H](Cc2ccc(-c3ccccc3)cc2)C(=O)[C@H](COC)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,intermediate,1969.3340000000012,-5.401919999999951,28.0,26.0,5.945770090136603
CHEMBL5205422,C=CCO[C@H]1CCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc3ccc(-c4ccccc4)cc3)NC(=O)[C@H]12,active,1939.3079999999998,-5.052519999999956,28.0,25.0,9.0
CHEMBL5203513,C=CCO[C@H]1CCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc3ccc(-c4ccccc4)cc3)NC(=O)[C@H](CC3CCC3)NC(=O)[C@H]12,active,2064.479,-4.37751999999995,29.0,26.0,8.698970004336019
CHEMBL5172805,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2[C@@H](c3ccccc3)CCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2072.502000000001,-3.3090199999999563,29.0,25.0,9.0
CHEMBL5171215,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC2CCC2)NC(=O)[C@@H]2[C@@H](c3ccccc3)CCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,active,2084.513000000001,-3.1649199999999573,29.0,25.0,8.154901959985743
